InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
573572,22839,3 TIER CAKE TIN GREEN AND CREAM,1,31-10-2011 14:03,14.95,14527,United Kingdom,14.95
579149,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,28-11-2011 13:21,2.95,13844,United Kingdom,35.4
571564,21485,RETROSPOT HEART HOT WATER BOTTLE,3,18-10-2011 10:16,4.95,16019,United Kingdom,14.85
577855,21625,VINTAGE UNION JACK APRON,1,22-11-2011 11:18,6.95,15877,United Kingdom,6.95
574665,23301,GARDENERS KNEELING PAD KEEP CALM ,48,06-11-2011 12:09,1.45,16168,United Kingdom,69.6
577730,21623,VINTAGE UNION JACK MEMOBOARD,1,21-11-2011 12:59,9.95,17253,United Kingdom,9.95
566251,23432,PRETTY HANGING QUILTED HEARTS,24,11-09-2011 12:13,0.83,12841,United Kingdom,19.92
580677,23313,VINTAGE CHRISTMAS BUNTING,1,05-12-2011 14:40,4.95,16200,United Kingdom,4.95
577128,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,17-11-2011 19:48,2.49,14508,United Kingdom,2.49
575076,22470,HEART OF WICKER LARGE,6,08-11-2011 13:20,2.95,16639,United Kingdom,17.7
580632,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,05-12-2011 12:16,4.25,16360,United Kingdom,8.5
576078,21620,SET OF 4 ROSE BOTANICAL CANDLES,6,13-11-2011 16:22,1.25,14432,United Kingdom,7.5
574702,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,06-11-2011 13:54,0.42,15839,United Kingdom,6.72
571965,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,6,20-10-2011 10:41,1.25,17238,United Kingdom,7.5
568162,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,25-09-2011 12:32,4.15,14194,United Kingdom,24.9
566408,21479,WHITE SKULL HOT WATER BOTTLE ,1,12-09-2011 13:43,4.25,16984,United Kingdom,4.25
577774,23421,PANTRY HOOK SPATULA,1,21-11-2011 15:57,2.08,16712,United Kingdom,2.08
567516,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,20-09-2011 15:31,1.45,13138,United Kingdom,17.4
573343,21912,VINTAGE SNAKES & LADDERS,1,30-10-2011 11:59,3.75,13566,United Kingdom,3.75
580771,22203,MILK PAN RED RETROSPOT,2,06-12-2011 10:58,1.25,16015,United Kingdom,2.5
580043,21242,RED RETROSPOT PLATE ,4,01-12-2011 12:25,1.69,14527,United Kingdom,6.76
571726,23342,MINT DINER WALL CLOCK,4,19-10-2011 09:00,8.5,16191,United Kingdom,34
570593,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,11-10-2011 11:38,0.39,18180,United Kingdom,9.36
569469,22979,PANTRY WASHING UP BRUSH,3,04-10-2011 12:22,1.45,16360,United Kingdom,4.35
577402,22507,MEMO BOARD RETROSPOT  DESIGN,3,20-11-2011 10:11,4.95,15465,United Kingdom,14.85
571671,23207,LUNCH BAG ALPHABET DESIGN,6,18-10-2011 13:15,1.65,16940,United Kingdom,9.9
581253,20932,PINK POT PLANT CANDLE,1,08-12-2011 11:15,1.25,16891,United Kingdom,1.25
575152,23332,IVORY WICKER HEART LARGE,7,08-11-2011 16:12,1.65,16284,United Kingdom,11.55
576339,23215,JINGLE BELL HEART ANTIQUE SILVER,8,14-11-2011 15:27,4.13,14096,United Kingdom,33.04
576779,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,16-11-2011 13:25,0.42,14554,United Kingdom,0.42
570209,22111,SCOTTIE DOG HOT WATER BOTTLE,3,09-10-2011 10:29,4.95,16326,United Kingdom,14.85
568709,48138,DOORMAT UNION FLAG,1,28-09-2011 15:42,8.25,15036,United Kingdom,8.25
580596,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,05-12-2011 11:01,2.55,15392,United Kingdom,15.3
569649,21931,JUMBO STORAGE BAG SUKI,100,05-10-2011 12:42,1.74,16029,United Kingdom,174
572103,23094,LE GRAND TRAY CHIC SET,1,20-10-2011 15:57,12.5,17571,United Kingdom,12.5
577741,22654,DELUXE SEWING KIT ,3,21-11-2011 13:40,5.95,12921,United Kingdom,17.85
580296,23389,SPACEBOY MINI BACKPACK,3,02-12-2011 13:49,4.15,13780,United Kingdom,12.45
568225,22215,CAKE STAND WHITE TWO TIER LACE,4,26-09-2011 10:35,8.5,13014,United Kingdom,34
572282,22961,JAM MAKING SET PRINTED,6,23-10-2011 11:39,1.45,17634,United Kingdom,8.7
568526,35954,SMALL FOLKART STAR CHRISTMAS DEC,48,27-09-2011 13:04,0.19,17656,United Kingdom,9.12
580304,22940,FELTCRAFT CHRISTMAS FAIRY,4,02-12-2011 14:25,4.25,18055,United Kingdom,17
578805,22384,LUNCH BAG PINK POLKADOT,10,25-11-2011 12:57,1.65,16401,United Kingdom,16.5
575731,22467,GUMBALL COAT RACK,1,10-11-2011 20:01,2.55,13230,United Kingdom,2.55
573897,22158,3 HEARTS HANGING DECORATION RUSTIC,1,01-11-2011 14:29,2.95,16729,United Kingdom,2.95
573074,22847,BREAD BIN DINER STYLE IVORY,2,27-10-2011 14:03,16.95,16265,United Kingdom,33.9
578008,22993,SET OF 4 PANTRY JELLY MOULDS,1,22-11-2011 12:47,1.25,14657,United Kingdom,1.25
575039,23311,VINTAGE CHRISTMAS STOCKING ,2,08-11-2011 11:53,2.55,15005,United Kingdom,5.1
572653,22587,FELTCRAFT HAIRBAND RED AND BLUE,3,25-10-2011 12:12,0.85,15861,United Kingdom,2.55
572284,21770,OPEN CLOSED METAL SIGN,1,23-10-2011 12:08,4.95,16744,United Kingdom,4.95
570287,22835,HOT WATER BOTTLE I AM SO POORLY,4,10-10-2011 11:37,4.95,17425,United Kingdom,19.8
573263,21162,TOXIC AREA  DOOR HANGER ,240,28-10-2011 12:34,0.39,13694,United Kingdom,93.6
568533,22467,GUMBALL COAT RACK,36,27-09-2011 13:56,2.55,15061,United Kingdom,91.8
577297,23296,SET OF 6 TEA TIME BAKING CASES,1,18-11-2011 12:48,1.25,14593,United Kingdom,1.25
571360,84946,ANTIQUE SILVER T-LIGHT GLASS,12,17-10-2011 11:51,1.25,16563,United Kingdom,15
569461,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,04-10-2011 11:36,4.25,16556,United Kingdom,17
574700,21899,GARAGE KEY FOB,4,06-11-2011 13:53,0.65,16033,United Kingdom,2.6
571441,22624,IVORY KITCHEN SCALES,1,17-10-2011 13:31,16.63,14096,United Kingdom,16.63
569630,22469,HEART OF WICKER SMALL,12,05-10-2011 11:44,1.65,13458,United Kingdom,19.8
568327,23231,WRAP  VINTAGE DOILY ,25,26-09-2011 14:02,0.42,15492,United Kingdom,10.5
569487,23530,WALL ART ONLY ONE PERSON ,6,04-10-2011 12:55,4.95,13351,United Kingdom,29.7
568583,23203,JUMBO BAG VINTAGE DOILY ,3,28-09-2011 10:09,2.08,15584,United Kingdom,6.24
576405,23300,GARDENERS KNEELING PAD CUP OF TEA ,5,15-11-2011 11:14,1.65,13735,United Kingdom,8.25
568895,22384,LUNCH BAG PINK POLKADOT,2,29-09-2011 13:11,1.65,15356,United Kingdom,3.3
566914,23301,GARDENERS KNEELING PAD KEEP CALM ,3,15-09-2011 14:08,1.65,15466,United Kingdom,4.95
574739,22460,EMBOSSED GLASS TEALIGHT HOLDER,24,06-11-2011 16:04,1.25,16357,United Kingdom,30
566980,22660,DOORMAT I LOVE LONDON,10,16-09-2011 09:56,7.08,15498,United Kingdom,70.8
572023,23520,EMBROIDERED RIBBON REEL RUBY ,12,20-10-2011 11:03,3.75,17764,United Kingdom,45
581454,23552,BICYCLE PUNCTURE REPAIR KIT ,6,08-12-2011 18:22,2.08,15156,United Kingdom,12.48
574732,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,06-11-2011 15:11,1.25,13523,United Kingdom,15
567818,21907,I'M ON HOLIDAY METAL SIGN,6,22-09-2011 12:41,2.1,14395,United Kingdom,12.6
566566,22156,HEART DECORATION WITH PEARLS ,1,13-09-2011 12:32,1.63,14096,United Kingdom,1.63
573269,22594,CHRISTMAS GINGHAM TREE,2,28-10-2011 13:00,0.85,16764,United Kingdom,1.7
574015,22627,MINT KITCHEN SCALES,1,02-11-2011 12:03,8.5,15576,United Kingdom,8.5
575491,82583,HOT BATHS METAL SIGN,1,09-11-2011 17:47,2.1,15531,United Kingdom,2.1
580997,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,10,06-12-2011 17:23,0.79,15023,United Kingdom,7.9
581310,22211,WOOD STAMP SET FLOWERS,1,08-12-2011 11:43,0.83,16442,United Kingdom,0.83
568659,23012,GLASS APOTHECARY BOTTLE PERFUME,4,28-09-2011 12:28,3.95,13516,United Kingdom,15.8
565588,20719,WOODLAND CHARLOTTE BAG,10,05-09-2011 13:50,0.85,16918,United Kingdom,8.5
575330,23344,JUMBO BAG 50'S CHRISTMAS ,10,09-11-2011 13:50,2.08,15152,United Kingdom,20.8
577175,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,18-11-2011 10:58,2.1,14849,United Kingdom,12.6
566287,22752,SET 7 BABUSHKA NESTING BOXES,1,11-09-2011 15:11,8.5,17218,United Kingdom,8.5
581064,22217,T-LIGHT HOLDER HANGING LACE,24,07-12-2011 11:16,0.39,13882,United Kingdom,9.36
572792,23320,GIANT 50'S CHRISTMAS CRACKER,3,26-10-2011 10:51,2.89,15516,United Kingdom,8.67
567156,21169,YOU'RE CONFUSING ME METAL SIGN ,1,16-09-2011 17:05,1.69,14462,United Kingdom,1.69
569524,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,04-10-2011 14:42,3.75,14506,United Kingdom,3.75
566345,22382,LUNCH BAG SPACEBOY DESIGN ,10,12-09-2011 12:27,1.65,17685,United Kingdom,16.5
572884,82583,HOT BATHS METAL SIGN,12,26-10-2011 13:44,2.1,13924,United Kingdom,25.2
576924,23340,VINTAGE CHRISTMAS CAKE FRILL,12,17-11-2011 10:53,1.65,17419,United Kingdom,19.8
578926,21116,OWL DOORSTOP,2,27-11-2011 12:24,4.95,18156,United Kingdom,9.9
571671,23530,WALL ART ONLY ONE PERSON ,2,18-10-2011 13:15,4.95,16940,United Kingdom,9.9
576650,23374,RED SPOT PAPER GIFT BAG,20,16-11-2011 10:34,0.82,14286,United Kingdom,16.4
566319,22423,REGENCY CAKESTAND 3 TIER,6,12-09-2011 11:25,12.75,13431,United Kingdom,76.5
568141,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,25-09-2011 11:21,1.25,16326,United Kingdom,1.25
577835,21327,SKULLS WRITING SET ,12,22-11-2011 10:24,1.65,16607,United Kingdom,19.8
569528,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,04-10-2011 14:53,1.25,16242,United Kingdom,15
581146,22960,JAM MAKING SET WITH JARS,1,07-12-2011 13:53,4.25,17602,United Kingdom,4.25
572333,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,24-10-2011 10:23,0.55,13704,United Kingdom,13.2
573551,23111,PARISIENNE SEWING BOX,2,31-10-2011 13:35,12.5,15044,United Kingdom,25
566822,23392,SPACEBOY ROCKET LOLLY MAKERS,6,15-09-2011 11:33,2.08,17677,United Kingdom,12.48
567656,16238,PARTY TIME PENCIL ERASERS,1,21-09-2011 14:40,0.42,14096,United Kingdom,0.42
572317,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,2,23-10-2011 16:13,0.39,14629,United Kingdom,0.78
567429,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,20-09-2011 11:39,4.95,17686,United Kingdom,14.85
565121,23329,DECORATIVE WICKER HEART LARGE,12,01-09-2011 11:43,1.65,14239,United Kingdom,19.8
568657,23356,LOVE HOT WATER BOTTLE,1,28-09-2011 12:22,5.95,16460,United Kingdom,5.95
575491,23526,WALL ART DOG LICENCE ,3,09-11-2011 17:47,5.95,15531,United Kingdom,17.85
571039,23296,SET OF 6 TEA TIME BAKING CASES,2,13-10-2011 12:59,1.25,16121,United Kingdom,2.5
581146,22942,CHRISTMAS LIGHTS 10 SANTAS ,7,07-12-2011 13:53,2.95,17602,United Kingdom,20.65
571270,21473,SWEETHEART CREAM STEEL TABLE RECT,1,16-10-2011 12:09,19.95,12940,United Kingdom,19.95
567853,22493,PAINT YOUR OWN CANVAS SET,4,22-09-2011 13:31,1.65,15484,United Kingdom,6.6
577537,21990,MODERN FLORAL STATIONERY SET,12,20-11-2011 14:17,1.25,14860,United Kingdom,15
571566,21535,RED RETROSPOT SMALL MILK JUG,6,18-10-2011 10:19,2.55,13594,United Kingdom,15.3
569401,23543,KEEP CALM WALL ART ,2,04-10-2011 08:56,8.25,15111,United Kingdom,16.5
569670,22208,WOOD STAMP SET THANK YOU,2,05-10-2011 13:47,0.83,14730,United Kingdom,1.66
568526,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,27-09-2011 13:04,4.25,17656,United Kingdom,17
578521,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,24-11-2011 14:06,2.95,17812,United Kingdom,2.95
574573,22093,MOTORING TISSUE BOX,2,04-11-2011 16:35,0.39,14592,United Kingdom,0.78
569123,23356,LOVE HOT WATER BOTTLE,2,30-09-2011 13:09,5.95,12748,United Kingdom,11.9
566220,22952,60 CAKE CASES VINTAGE CHRISTMAS,120,09-09-2011 15:53,0.42,15251,United Kingdom,50.4
578225,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,23-11-2011 11:51,2.49,17700,United Kingdom,14.94
572552,20657,TROPICAL LUGGAGE TAG,1,24-10-2011 17:07,2.46,14096,United Kingdom,2.46
570836,23188,VINTAGE  2 METRE FOLDING RULER,12,12-10-2011 13:55,1.65,17410,United Kingdom,19.8
577544,22154,ANGEL DECORATION 3 BUTTONS ,12,20-11-2011 14:43,0.42,17758,United Kingdom,5.04
570442,20719,WOODLAND CHARLOTTE BAG,1,10-10-2011 14:37,0.85,16549,United Kingdom,0.85
578781,23571,TRADITIONAL NAUGHTS & CROSSES,2,25-11-2011 11:54,1.65,15872,United Kingdom,3.3
571709,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,18-10-2011 15:52,4.95,16463,United Kingdom,14.85
566073,23298,SPOTTY BUNTING,4,08-09-2011 19:58,4.95,14562,United Kingdom,19.8
565541,22629,SPACEBOY LUNCH BOX ,1,05-09-2011 12:00,1.95,14159,United Kingdom,1.95
567066,22729,ALARM CLOCK BAKELIKE ORANGE,4,16-09-2011 12:17,3.75,13418,United Kingdom,15
568046,22865,HAND WARMER OWL DESIGN,1,23-09-2011 12:16,2.1,18118,United Kingdom,2.1
575689,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,32,10-11-2011 16:16,0.83,14829,United Kingdom,26.56
579867,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,30-11-2011 16:41,2.89,16265,United Kingdom,17.34
574314,22633,HAND WARMER UNION JACK,12,03-11-2011 17:48,2.1,13500,United Kingdom,25.2
569008,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,29-09-2011 18:53,1.25,15114,United Kingdom,20
579432,48188,DOORMAT WELCOME PUPPIES,1,29-11-2011 13:12,8.25,15311,United Kingdom,8.25
567473,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,20-09-2011 12:50,3.75,17841,United Kingdom,3.75
572678,21617,4 LILY  BOTANICAL DINNER CANDLES,12,25-10-2011 13:46,1.25,13182,United Kingdom,15
568833,23310,BUBBLEGUM RING ASSORTED,72,29-09-2011 11:39,0.42,17348,United Kingdom,30.24
580691,22609,PENS ASSORTED SPACEBALL,36,05-12-2011 15:48,0.19,13790,United Kingdom,6.84
567184,22959,WRAP CHRISTMAS VILLAGE,25,18-09-2011 15:41,0.42,16033,United Kingdom,10.5
566297,22066,LOVE HEART TRINKET POT,2,11-09-2011 15:50,0.39,16794,United Kingdom,0.78
565201,22847,BREAD BIN DINER STYLE IVORY,1,01-09-2011 16:41,16.95,14907,United Kingdom,16.95
569868,22398,MAGNETS PACK OF 4 SWALLOWS,12,06-10-2011 14:59,0.39,13018,United Kingdom,4.68
577700,22208,WOOD STAMP SET THANK YOU,1,21-11-2011 12:06,0.83,14449,United Kingdom,0.83
569897,23242,TREASURE TIN BUFFALO BILL ,1,06-10-2011 16:01,2.08,17813,United Kingdom,2.08
574308,21288,STRIPEY CHOCOLATE NESTING BOXES,2,03-11-2011 16:45,2.95,16409,United Kingdom,5.9
573481,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,31-10-2011 11:10,3.75,13994,United Kingdom,15
570491,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,10-10-2011 17:26,4.25,14395,United Kingdom,12.75
577516,21162,TOXIC AREA  DOOR HANGER ,1,20-11-2011 13:08,0.39,16533,United Kingdom,0.39
571214,22297,HEART IVORY TRELLIS SMALL,24,14-10-2011 12:56,1.25,14390,United Kingdom,30
574062,23571,TRADITIONAL NAUGHTS & CROSSES,12,02-11-2011 14:30,1.65,17675,United Kingdom,19.8
576339,84991,60 TEATIME FAIRY CAKE CASES,2,14-11-2011 15:27,1.25,14096,United Kingdom,2.5
567856,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,22-09-2011 13:44,0.85,14077,United Kingdom,17
580694,22072,RED RETROSPOT TEA CUP AND SAUCER ,12,05-12-2011 16:00,1.25,16600,United Kingdom,15
579515,22969,HOMEMADE JAM SCENTED CANDLES,12,29-11-2011 17:23,1.45,14191,United Kingdom,17.4
569629,22112,CHOCOLATE HOT WATER BOTTLE,6,05-10-2011 11:37,4.95,15249,United Kingdom,29.7
565129,21213,PACK OF 72 SKULL CAKE CASES,2,01-09-2011 12:41,0.55,15719,United Kingdom,1.1
568593,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,28-09-2011 10:54,0.79,13988,United Kingdom,7.9
578270,23300,GARDENERS KNEELING PAD CUP OF TEA ,15,23-11-2011 13:39,3.29,14096,United Kingdom,49.35
568898,22689,DOORMAT MERRY CHRISTMAS RED ,2,29-09-2011 13:17,8.25,13354,United Kingdom,16.5
569546,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,04-10-2011 16:39,2.95,15276,United Kingdom,2.95
573029,22111,SCOTTIE DOG HOT WATER BOTTLE,2,27-10-2011 13:33,4.95,14971,United Kingdom,9.9
579938,22726,ALARM CLOCK BAKELIKE GREEN,4,01-12-2011 10:18,3.75,14146,United Kingdom,15
566600,22902,TOTE BAG I LOVE LONDON,12,13-09-2011 15:41,2.1,13704,United Kingdom,25.2
577508,23103,JINGLE BELL HEART DECORATION,5,20-11-2011 12:45,1.65,18127,United Kingdom,8.25
565150,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,36,01-09-2011 14:26,0.79,14298,United Kingdom,28.44
579091,21167,WHITE SAGE INCENSE,72,28-11-2011 10:49,0.21,14893,United Kingdom,15.12
581538,21194,PINK  HONEYCOMB PAPER FAN,1,09-12-2011 11:34,0.65,14446,United Kingdom,0.65
568049,21908,CHOCOLATE THIS WAY METAL SIGN,2,23-09-2011 12:38,2.1,17841,United Kingdom,4.2
570649,22568,FELTCRAFT CUSHION OWL,4,11-10-2011 13:12,3.75,17659,United Kingdom,15
581074,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,07-12-2011 11:27,4.25,15568,United Kingdom,34
576626,23240,SET OF 4 KNICK KNACK TINS DOILY ,2,15-11-2011 17:26,4.15,12890,United Kingdom,8.3
576933,23206,LUNCH BAG APPLE DESIGN,3,17-11-2011 11:29,1.65,15529,United Kingdom,4.95
566601,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,13-09-2011 15:57,4.25,16469,United Kingdom,4.25
569983,22296,HEART IVORY TRELLIS LARGE,2,06-10-2011 19:49,1.65,17231,United Kingdom,3.3
574777,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,24,07-11-2011 10:23,2.89,17761,United Kingdom,69.36
580884,23365,SET 12 COLOUR PENCILS LOVE LONDON,2,06-12-2011 12:21,0.65,15907,United Kingdom,1.3
575086,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,24,08-11-2011 13:52,1.25,16618,United Kingdom,30
568657,23295,SET OF 12 MINI LOAF BAKING CASES,1,28-09-2011 12:22,0.83,16460,United Kingdom,0.83
576339,21993,FLORAL FOLK STATIONERY SET,13,14-11-2011 15:27,2.46,14096,United Kingdom,31.98
573576,35649,VINTAGE BEAD COSMETIC BAG ,1,31-10-2011 14:09,2.46,14096,United Kingdom,2.46
580872,23581,JUMBO BAG PAISLEY PARK,3,06-12-2011 12:02,2.08,18283,United Kingdom,6.24
571105,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,13-10-2011 16:01,1.25,17614,United Kingdom,1.25
577519,21544,SKULLS  WATER TRANSFER TATTOOS ,12,20-11-2011 13:20,0.85,15044,United Kingdom,10.2
569659,21165,BEWARE OF THE CAT METAL SIGN ,6,05-10-2011 13:04,1.69,14099,United Kingdom,10.14
566285,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,11-09-2011 14:51,0.42,13611,United Kingdom,10.08
572062,23265,SET OF 3 WOODEN TREE DECORATIONS,12,20-10-2011 12:57,1.25,16177,United Kingdom,15
578846,23506,MINI PLAYING CARDS SPACEBOY ,5,25-11-2011 17:27,0.42,17757,United Kingdom,2.1
570102,23511,EMBROIDERED RIBBON REEL EMILY ,6,07-10-2011 12:17,2.08,16455,United Kingdom,12.48
572688,84991,60 TEATIME FAIRY CAKE CASES,24,25-10-2011 14:09,0.55,13028,United Kingdom,13.2
570096,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,07-10-2011 11:58,0.85,15311,United Kingdom,0.85
576564,20829,GLITTER HANGING BUTTERFLY STRING,4,15-11-2011 13:32,2.1,15311,United Kingdom,8.4
565388,85053,FRENCH ENAMEL CANDLEHOLDER,1,02-09-2011 15:56,2.1,14415,United Kingdom,2.1
567804,21789,KIDS RAIN MAC PINK,3,22-09-2011 12:13,0.85,17920,United Kingdom,2.55
567128,85150,LADIES & GENTLEMEN METAL SIGN,6,16-09-2011 14:04,2.55,18055,United Kingdom,15.3
574484,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,04-11-2011 12:50,1.25,14388,United Kingdom,15
574182,22621,TRADITIONAL KNITTING NANCY,24,03-11-2011 11:51,1.65,16841,United Kingdom,39.6
577542,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,20-11-2011 14:33,1.65,13565,United Kingdom,3.3
566016,22551,PLASTERS IN TIN SPACEBOY,12,08-09-2011 12:20,1.65,15144,United Kingdom,19.8
574914,85032B,BLOSSOM IMAGES GIFT WRAP SET,3,07-11-2011 16:16,0.65,17109,United Kingdom,1.95
572058,22195,LARGE HEART MEASURING SPOONS,1,20-10-2011 12:43,1.65,18252,United Kingdom,1.65
567206,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,19-09-2011 10:51,2.08,13562,United Kingdom,20.8
569220,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,02-10-2011 13:26,2.08,16007,United Kingdom,2.08
565802,20846,ZINC HEART LATTICE T-LIGHT HOLDER,12,07-09-2011 10:36,1.25,17573,United Kingdom,15
581191,22470,HEART OF WICKER LARGE,4,07-12-2011 16:56,2.95,17449,United Kingdom,11.8
572946,23534,WALL ART STOP FOR TEA ,3,27-10-2011 10:36,5.95,13988,United Kingdom,17.85
577522,23168,CLASSIC CAFE SUGAR DISPENSER,1,20-11-2011 13:23,1.25,15988,United Kingdom,1.25
579141,51014A,"FEATHER PEN,HOT PINK",12,28-11-2011 13:06,0.39,17019,United Kingdom,4.68
575942,23245,SET OF 3 REGENCY CAKE TINS,4,13-11-2011 11:44,4.95,15599,United Kingdom,19.8
567167,22730,ALARM CLOCK BAKELIKE IVORY,1,18-09-2011 12:21,3.75,15547,United Kingdom,3.75
573543,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,31-10-2011 13:05,1.95,17777,United Kingdom,3.9
568686,23198,PANTRY MAGNETIC  SHOPPING LIST,4,28-09-2011 14:26,1.45,16115,United Kingdom,5.8
580289,21172,PARTY METAL SIGN ,24,02-12-2011 13:32,1.45,15856,United Kingdom,34.8
569261,22564,ALPHABET STENCIL CRAFT,1,03-10-2011 11:34,1.25,17321,United Kingdom,1.25
570127,21830,ASSORTED CREEPY CRAWLIES,24,07-10-2011 13:17,0.42,16900,United Kingdom,10.08
572309,22161,HEART DECORATION RUSTIC HANGING ,12,23-10-2011 15:29,0.19,14432,United Kingdom,2.28
577538,85099B,JUMBO BAG RED RETROSPOT,10,20-11-2011 14:20,2.08,18040,United Kingdom,20.8
575073,23198,PANTRY MAGNETIC  SHOPPING LIST,3,08-11-2011 13:10,1.45,13975,United Kingdom,4.35
574738,22111,SCOTTIE DOG HOT WATER BOTTLE,2,06-11-2011 16:01,4.95,12748,United Kingdom,9.9
572884,23404,HOME SWEET HOME BLACKBOARD,6,26-10-2011 13:44,4.95,13924,United Kingdom,29.7
569572,23233,WRAP POPPIES  DESIGN,600,05-10-2011 10:10,0.36,16684,United Kingdom,216
571475,23507,MINI PLAYING CARDS BUFFALO BILL ,1,17-10-2011 14:42,0.42,15033,United Kingdom,0.42
571219,23245,SET OF 3 REGENCY CAKE TINS,4,14-10-2011 13:35,4.95,15601,United Kingdom,19.8
578921,21136,PAINTED METAL PEARS ASSORTED,2,27-11-2011 11:57,1.69,13596,United Kingdom,3.38
571442,23535,WALL ART BICYCLE SAFETY,2,17-10-2011 13:39,5.95,17049,United Kingdom,11.9
580958,23194,GYMKHANA TREASURE BOOK BOX,1,06-12-2011 14:30,2.25,17266,United Kingdom,2.25
578026,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,22-11-2011 13:29,5.95,17659,United Kingdom,17.85
578153,23350,ROLL WRAP VINTAGE SPOT ,6,23-11-2011 11:22,1.25,12748,United Kingdom,7.5
580311,22186,RED STAR CARD HOLDER,12,02-12-2011 14:48,1.95,18245,United Kingdom,23.4
581310,23469,CARD HOLDER LOVE BIRD SMALL,2,08-12-2011 11:43,4.15,16442,United Kingdom,8.3
565397,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,02-09-2011 16:43,3.75,14171,United Kingdom,3.75
571505,22101,MIRROR MOSAIC VOTIVE HOLDER,12,17-10-2011 15:19,2.1,17244,United Kingdom,25.2
576833,22111,SCOTTIE DOG HOT WATER BOTTLE,3,16-11-2011 15:08,4.95,17434,United Kingdom,14.85
580956,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2,06-12-2011 14:23,2.55,17841,United Kingdom,5.1
575607,23301,GARDENERS KNEELING PAD KEEP CALM ,10,10-11-2011 12:37,3.29,14096,United Kingdom,32.9
577794,22718,CARD CAT AND TREE ,12,21-11-2011 16:48,0.42,14030,United Kingdom,5.04
568553,23299,FOOD COVER WITH BEADS SET 2 ,12,27-09-2011 15:17,3.75,15674,United Kingdom,45
571676,22625,RED KITCHEN SCALES,1,18-10-2011 13:29,8.5,16910,United Kingdom,8.5
567865,23229,VINTAGE DONKEY TAIL GAME ,6,22-09-2011 14:11,3.75,17311,United Kingdom,22.5
572079,23350,ROLL WRAP VINTAGE SPOT ,12,20-10-2011 14:11,1.25,14484,United Kingdom,15
580520,23425,STORAGE TIN HOME SWEET HOME,3,04-12-2011 14:55,0.79,13521,United Kingdom,2.37
568399,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,27-09-2011 10:26,0.39,16145,United Kingdom,18.72
580695,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,2,05-12-2011 16:03,0.39,13230,United Kingdom,0.78
579167,82580,BATHROOM METAL SIGN,4,28-11-2011 14:06,0.55,16800,United Kingdom,2.2
